,page_url,image_url,tvshow_title,year,rating,director,actors,seasons,series,genres,country,description
3160,https://www.imdb.com/title/tt9110522/,"https://m.media-amazon.com/images/M/MV5BNDMzZDcxNmItNDc2NC00MDFkLTg3YjgtOWRjN2Q5ZmQzZDY0XkEyXkFqcGc@._V1_QL75_UX140_CR0,0,140,140_.jpg",Super Troupers,2004,,,"Amy Deasismont, Charlotte Perrelli, Anna Bergendahl, Alice Svensson, Frida von Schewen",,5.0,"Game-Show, Music",Sweden,
3161,https://www.imdb.com/title/tt9641270/,https://m.media-amazon.com/images/M/MV5BYmFiOTRjODctMzkxNC00OTI3LWE0YWItN2UyYzExN2QzMzA3XkEyXkFqcGc@._V1_.jpg,Star 6 Music,2002,,,"Ariane Brodier, Karine Lima, Sandra Lou",,2.0,Game-Show,France,
3162,https://www.imdb.com/title/tt0111946/,https://m.media-amazon.com/images/M/MV5BNzkxM2ZiNzAtMGJhNS00MzRhLWE4ODktNGIzYzQyZmI2MzRiXkEyXkFqcGc@._V1_.jpg,Dumb and Dumber,1995,5.5,,"Bill Fagerbakke, Matt Frewer, Tom Kenny, Maurice LaMarche, Kathy Najimy",1.0,13.0,"Adventure, Animation, Short",United States,"The continuing nutty adventures of Lloyd and Harry and their pet beaver, as they drive around the country in their Dogmobile."
3163,https://www.imdb.com/title/tt0115307/,https://m.media-amazon.com/images/M/MV5BY2VlYjhhOTAtNWYzMS00NTExLThhMTktODQ4NjgzZjU2MTVlXkEyXkFqcGc@._V1_.jpg,The Oz Kids,1996,7.4,,"Jonathan Taylor Thomas, Bradley Pierce, Benjamin Salisbury, Shay Astar, Julianne Michelle",1.0,9.0,"Adventure, Animation, Short",United States,
3164,https://www.imdb.com/title/tt0137322/,https://m.media-amazon.com/images/M/MV5BNmMzYTdmYTAtYTBmMi00NDk5LWJiMDQtMDc0OTc5YmY2NTRmXkEyXkFqcGc@._V1_.jpg,Sexton,1996,6.0,,"Emma Peters, Bengt Dahlqvist, Nina Setterberg, Michele Giuntoli, Catharina Cavalli",1.0,16.0,"Drama, Short",Sweden,A student wants to put an end to sexual harassment going on at a high school.
3165,https://www.imdb.com/title/tt0144057/,"https://m.media-amazon.com/images/M/MV5BMWVhNGI3MTEtNTFkMi00YTc3LTlkZjctZjRkYWU1YmNkYjY5XkEyXkFqcGc@._V1_QL75_UX140_CR0,0,140,140_.jpg",Das Lied zum Sonntag,1998,,,"Jaecki Schwarz, Rotraud Schindler, Elke Czischek, Murat Yeginer, Dolly Dollar",,5.0,"Comedy, Short",Germany,
3166,https://www.imdb.com/title/tt0162817/,"https://m.media-amazon.com/images/M/MV5BYWUzOGVkYTctNGUxYS00MmViLTk5NTEtMWRkYWI2NjA1MjQ3XkEyXkFqcGc@._V1_QL75_UY140_CR35,0,140,140_.jpg",Lost in France,1998,5.8,,"Andrew Lee Potts, Jayne Ashbourne, Gillian Taylforth, Barbara Keogh, Sammy Johnson",1.0,12.0,"Adventure, Comedy, Short",United Kingdom,This brief series (12 episodes of 10 or 15 minutes each screened over a three week period) followed the adventures of a family pursuing the English football team around France during the World Cup.
3167,https://www.imdb.com/title/tt0171019/,https://m.media-amazon.com/images/M/MV5BZTIwNmJlZjMtOTU4ZC00ZjE1LWJjMTktYjg0N2MzNzdiOTU3XkEyXkFqcGc@._V1_.jpg,Svarta skallar och vita nätter,1995,6.3,,"Silan Beysulen, Eric Ericson, Ola Forssmed, Martin Aliaga, Kjell Bergqvist",1.0,3.0,"Drama, Short",Sweden,Evin is a young immigrant. Mange is a white supremacist. When they fall in love things get complicated.
3168,https://www.imdb.com/title/tt0177455/,https://m.media-amazon.com/images/M/MV5BMzA2MzZhMzktNjQyZC00MzUyLWEzZTAtMTE2OTk5MjMzNTRlXkEyXkFqcGc@._V1_.jpg,Oh Yeah! Cartoons,1998,7.3,,"Kenan Thompson, Grey DeLisle, Jeff Bennett, John Kassir, Dee Bradley Baker",5.0,61.0,"Action, Animation, Short",United States,"A TV series that shows a collection of cartoon shorts. This show helped to launch cartoons shows of ""The Fairly Oddparents"", ""Chalkzone"" and ""My Life as a Teenage Robot."""
3169,https://www.imdb.com/title/tt0186732/,"https://m.media-amazon.com/images/M/MV5BNDAxMDQ1NjkwMF5BMl5BanBnXkFtZTcwMTY2NTg2OA@@._V1_QL75_UX140_CR0,12,140,140_.jpg",8.50 to Paddington Green,1999,,,"Ross Kemp, Dominique Moore, Lia Saville",1.0,5.0,"Documentary, Short",United Kingdom,"Ross Kemp narrates this spin-off series about the everyday lives of two twelve year old girls, Lia Saville and Dominique Moore first introduced in the documentary series Paddington Green (1998), who are seeking fame and fortune at the Sylvia Young Academy. The academy is part school and part theatre booking agency and is well known for producing stars of film and tele...Read all"
3170,https://www.imdb.com/title/tt0262153/,https://m.media-amazon.com/images/M/MV5BMjgyM2MzYmYtMjYxNy00NTAyLWEwMGItYzViZGZlOGU0YzQwXkEyXkFqcGc@._V1_.jpg,Caillou,2000,3.9,,"Evan Smirnow, Ellen David, Daniel Brochu, Jennifer Seguin, Merlee Shapiro",,203.0,"Adventure, Animation, Short",Canada,An imaginative four-year-old boy learns life lessons and discovers new things with his friends and family.
3171,https://www.imdb.com/title/tt0275849/,https://m.media-amazon.com/images/M/MV5BMWMxMmJhOTgtYWZlYi00YmRjLWIwOGMtZjYzYTQwNjNiYmE4XkEyXkFqcGc@._V1_.jpg,Mad Jack the Pirate,1998,8.5,Bill Kopp,"Charlie Adler, Jocelyn Blue, Cam Clarke, Robert Pike Daniel, Sandy Fox",1.0,17.0,"Adventure, Animation, Short",United States,"Series about a luckless pirate and his anthropomorphic rat sidekick, Snuk."
3172,https://www.imdb.com/title/tt0278877/,https://m.media-amazon.com/images/M/MV5BMGY1MTc1OWYtMzUxNC00MTY4LWFhM2UtMmQyYzEzYmRlMDcxXkEyXkFqcGc@._V1_.jpg,Sealab 2021,2000,7.8,"Adam Reed, Matt Thompson","Harry Goz, Erik Estrada, Ellis Henican, Brett Butler, Bill Lobley",5.0,53.0,"Animation, Comedy, Short",United States,"The drama of an oft-doomed aquatic colony and its personnel, who hate each other."
3173,https://www.imdb.com/title/tt0280277/,https://m.media-amazon.com/images/M/MV5BZmY5MjE0ZGItY2Q0My00ZWI5LWJmYTEtYWUyMzFkY2FmZDM2XkEyXkFqcGc@._V1_.jpg,Mr. Bean: The Animated Series,2002,6.9,,"Rowan Atkinson, Sally Grace, Jon Glover, Gary Martin, Morwenna Banks",6.0,159.0,"Animation, Comedy, Short",United Kingdom,A clueless yet clever loner bungles his way through life in London.
3174,https://www.imdb.com/title/tt0294097/,https://m.media-amazon.com/images/M/MV5BZWI5OTA0OTEtYzZkNS00ZjE3LTgwYmItZmNhNGUzZGZlZDUzXkEyXkFqcGc@._V1_.jpg,"Harvey Birdman, Attorney at Law",2000,8.0,"Erik Richter, Michael Ouweleen","Gary Cole, Stephen Colbert, Thomas Michael Allen, John Michael Higgins, Chris Edgerly",4.0,39.0,"Animation, Comedy, Short",United States,Third-rate superhero Harvey Birdman gets a new lease on life when he becomes a lawyer.
3175,https://www.imdb.com/title/tt0298495/,https://m.media-amazon.com/images/M/MV5BMTQ5NjA0MzU1NV5BMl5BanBnXkFtZTgwNTY5NTgwMzE@._V1_.jpg,Panique au village,2002,7.9,,"David Holt, Stéphane Aubier, Bruce Ellison, Vincent Patar, Didier Odieu",1.0,20.0,"Animation, Comedy, Short",Belgium,"Various adventures featuring a horse, cowboy and indian, along with other friends."
3176,https://www.imdb.com/title/tt0302066/,https://m.media-amazon.com/images/M/MV5BMjAxZWRlYjgtZDgzNS00ZTM1LWE5MDAtYWI2NzQ3M2VjYjE5XkEyXkFqcGc@._V1_.jpg,+ de cinéma,2001,6.6,,"Isabelle Giordano, Philippe Vecchi, Benoît Poelvoorde, David Lynch, Sergi López",,59.0,"Documentary, News, Short",France,
3177,https://www.imdb.com/title/tt0302083/,https://m.media-amazon.com/images/M/MV5BNTU5Yjc5NzctZjg3YS00NWJiLWI3NjktOGM1NTdhODY3NmZlXkEyXkFqcGc@._V1_.jpg,Cartoon Cartoon Fridays,2000,8.7,"Craig McCracken, Genndy Tartakovsky","Lionel Wilson, Tommy Snider, Tom Clark, Tara Sands, Jeff Bennett",,42.0,"Action, Animation, Short",United States,"Every Friday night, your favorite Cartoon Cartoon stars get together to present four hours of Cartoon Network's newest Cartoon Cartoons. With a different cartoon host every week, you never quite know what's going to happen."
3178,https://www.imdb.com/title/tt0311233/,https://m.media-amazon.com/images/M/MV5BMDA1NmYzOGUtNTg2ZC00YmQ0LWI0NWMtOGViYWY1NzBlMTc0XkEyXkFqcGc@._V1_.jpg,Grogg,2000,6.8,,"Robert Gustafsson, Stig Grybe, Sissela Kyle, Johan Wahlström, Anna Björk",1.0,10.0,"Comedy, Short",Sweden,Comedic sketches in a bar.
3179,https://www.imdb.com/title/tt0317861/,https://m.media-amazon.com/images/M/MV5BMTI2Mzk1MzUyNF5BMl5BanBnXkFtZTcwMjQxNTEyMQ@@._V1_.jpg,Tetsu kurogane komyunikeishon,1998,6.4,,"Julie Maddalena, Kirk Thornton, Mona Marshall, Wendee Lee, Dave Mallow",1.0,3.0,"Action, Animation, Short",Japan,"In the aftermath of a great and terrible war, Haruka finds herself the last surviving human on Earth. Though humanity may have been wiped out, she is not entirely alone. Advanced robots have survived the apocalypse, and Haruka lives with five who care for her: Spike, a boyish android who is very attached to her; Trigger, hot-tempered with a penchant for firearms; Cler...Read all"
3180,https://www.imdb.com/title/tt0339881/,https://m.media-amazon.com/images/M/MV5BNjcxMTU0ZDItY2YyMC00ZDUwLWIyZDYtNGQzMDQwNWZmYWI0XkEyXkFqcGc@._V1_.jpg,Wallace &amp; Gromit&apos;s Cracking Contraptions,2002,7.5,,Peter Sallis,1.0,10.0,"Animation, Comedy, Short",United Kingdom,Wallace and Gromit try out a variety of inventions - which rarely work as planned.
3181,https://www.imdb.com/title/tt0339973/,https://m.media-amazon.com/images/M/MV5BMTY3NjgxMzU4M15BMl5BanBnXkFtZTcwMjI0NzMyMQ@@._V1_.jpg,Tom and Vicky,1998,7.5,Martin Pullen,"Richard Attenborough, Rik Mayall, Tim Whitnall, Fleur Taylor, John Stocker",,26.0,"Animation, Family, Short",United Kingdom,Tom and Vicky have fun and exciting adventures in their grandad's garden.
3182,https://www.imdb.com/title/tt0364170/,https://m.media-amazon.com/images/M/MV5BMTU3MTI1NTg1MV5BMl5BanBnXkFtZTcwNjU5Mjc3MQ@@._V1_.jpg,Kelif et Deutsch à la recherche d&apos;un emploi,2003,4.2,,"Lorànt Deutsch, Elie Semoun, Atmen Kelif, Didier Bourdon, Stanislas Merhar",,1.0,"Comedy, Short",France,
3183,https://www.imdb.com/title/tt0364179/,https://m.media-amazon.com/images/M/MV5BODBhMmJjZWEtMmZhZC00ZTJiLWI5YmYtODUyOTM2NTM0OGM1XkEyXkFqcGc@._V1_.jpg,Politiquement rock,1998,,,"Sandrine Quétier, Lionel Jospin, Philippe Séguin, Robert Hue, Roger Carel",,5.0,"Comedy, Family, Short",France,
3184,https://www.imdb.com/title/tt0369074/,"https://m.media-amazon.com/images/M/MV5BMjI5MTgyMjYzNV5BMl5BanBnXkFtZTgwMTUyMjY3NjE@._V1_QL75_UX140_CR0,12,140,140_.jpg",22 minutes chrono,2002,7.2,,Jonathan Lambert,,1.0,"Comedy, Short",France,
3185,https://www.imdb.com/title/tt0369143/,https://m.media-amazon.com/images/M/MV5BNGZjZDM5YjctMWE0MS00MzgzLTg1MDUtMjYzMGYzMzYyODEzXkEyXkFqcGc@._V1_.jpg,Omar et Fred,2001,7.2,,"Omar Sy, Fred Testot, Philippe Gildas, Alie Findlay",,4.0,"Comedy, Short",France,
3186,https://www.imdb.com/title/tt0372707/,https://m.media-amazon.com/images/M/MV5BYzNlYTM1MDktMmU0My00YWYwLWFlNGYtMjY3NGRjYmZkMzIzXkEyXkFqcGc@._V1_.jpg,Queer Duck,2000,6.3,Mike Reiss,"Jim J. Bullock, Kevin Michael Richardson, Billy West, Maurice LaMarche, Tress MacNeille",1.0,20.0,"Animation, Comedy, Short",United States,"Talking about and making fun of gay relationships, sex, making fun of how gays have to deal with homophobic people and making fun of other issues."
3187,https://www.imdb.com/title/tt0374257/,https://m.media-amazon.com/images/M/MV5BMmUxN2NiYTMtM2UyMS00ZTk5LTg4OWEtODUxNGZlNTExMTEyXkEyXkFqcGc@._V1_.jpg,"Szeret, nem szeret",2002,6.7,,"Gyözö Szabó, Szonja Oroszlán, Sándor Lázár, Mónika Balsai, Pál Makrai",2.0,89.0,"Comedy, Short",Hungary,
3188,https://www.imdb.com/title/tt0383161/,"https://m.media-amazon.com/images/M/MV5BYjdiZjM1ZDctNDJkMi00MTI1LTgwZmUtNGM2NWMyNzBjNjZkXkEyXkFqcGc@._V1_QL75_UX140_CR0,2,140,140_.jpg",We Are History,2000,8.0,,"Marcus Brigstocke, Danny Robins, Dan Tetsell, Andy Crockett, Sean Cernow",2.0,12.0,"Comedy, History, Short",United Kingdom,"A parody of historical and archaeological documentaries, especially those of the Time Team, Meet the Ancestors and Simon Schama. Marcus Brigstocke played dubious historian, David Oxley."
3189,https://www.imdb.com/title/tt0388606/,https://m.media-amazon.com/images/M/MV5BMjA4NDkzZjItZmM0Zi00ZmRlLWE1ODYtZGY4M2YzNmJlZmQ2XkEyXkFqcGc@._V1_.jpg,Jamais au grand jamais,1996,8.2,,"Benoît Poelvoorde, Sabine Bail",1.0,26.0,Short,France,
3190,https://www.imdb.com/title/tt0388662/,"https://m.media-amazon.com/images/M/MV5BZmJlNDA4N2ItZTdiYy00OWI4LThmZjMtNmY1ZjVmYmIzYzk5XkEyXkFqcGc@._V1_QL75_UX500_CR0,73,500,281_.jpg",Zeitreisen - Geschichte entdecken,2003,,,"Joachim Fried, Klaus-Jürgen Matz",5.0,14.0,"Documentary, Short",Germany,
3191,https://www.imdb.com/title/tt0390725/,https://m.media-amazon.com/images/M/MV5BMTQ0NDU0MzEzMV5BMl5BanBnXkFtZTcwNTcyMzYyMQ@@._V1_.jpg,House of Rock,2000,8.1,,"Gavin Claxton, Gary Howe, Richard Preddy, Cavin Cornwall, Morwenna Banks",2.0,12.0,"Animation, Comedy, Short",United Kingdom,"The adventures of a group of dead rock stars, sharing a house in the afterlife."
3192,https://www.imdb.com/title/tt0397012/,https://m.media-amazon.com/images/M/MV5BMDVhNjdmNTgtZWZkNC00MTQwLWE0YjktYTBkNDFiODUwYmY0XkEyXkFqcGc@._V1_.jpg,Stop for a Minute,2001,3.0,,"Jasper Pummell, Francis Pummell, Harmony Korine, Roman Coppola, Michael Stipe",,3.0,"Animation, Documentary, Short",Australia,
3193,https://www.imdb.com/title/tt0429339/,https://m.media-amazon.com/images/M/MV5BMzYxNDM4OTMtMWNlNi00YWVhLTkwMTQtODBhODc2MDBhNTQ2XkEyXkFqcGc@._V1_.jpg,Don&apos;t Hate Me Because...,2004,,,"John Amaechi, Gholmreza Shahmohammadi, Nazrin Rashidova, Pernille Lind",1.0,5.0,"Reality-TV, Short",United Kingdom,
3194,https://www.imdb.com/title/tt0434669/,https://m.media-amazon.com/images/M/MV5BMDcyNzcxYWEtNzg3Zi00MzQ3LWEzOWEtNzBmYWU2YjgwMzc4XkEyXkFqcGc@._V1_.jpg,I cartoni dello zecchino d&apos;oro,1999,7.6,,"Davide Garbolino, Elda Olivieri, Enrico Maggi, Piccolo Coro dell'Antoniano, Sabrina Simoni",,23.0,"Animation, Family, Short",Italy,"Short animated stories with songs from ""Zecchino d'Oro"" in a background."
3195,https://www.imdb.com/title/tt0442647/,https://m.media-amazon.com/images/M/MV5BNmMzYWMwNjgtY2Y4ZC00ZDU3LTk0ODUtYWI5N2YyNWNjMjQwXkEyXkFqcGc@._V1_.jpg,Tractor Tom,2002,5.0,,"Enn Reitel, James Nesbitt, Liza Tarbuck, Victoria Shalet, Liam Ross-Mills",2.0,52.0,"Animation, Comedy, Short",United Kingdom,"Tractor Tom, Buzz, Farmer Fi and friends live on Springhill Farm. They do jobs and also have some fun adventures around the farm. Farmhand Matt, the one employee of Springhill Farm, lives in a caravan down the road from the farm, and owns a truck called Rev."
3196,https://www.imdb.com/title/tt0462649/,https://m.media-amazon.com/images/M/MV5BNDAwMmJhYjYtNmQ2Ny00MzZkLTljNDMtNWVjZDI2ZDQxNGNlXkEyXkFqcGc@._V1_.jpg,Lava-Lava!,2000,7.8,,,,14.0,"Animation, Comedy, Short",France,
3197,https://www.imdb.com/title/tt0473318/,"https://m.media-amazon.com/images/M/MV5BMzI1NDk0MzEzN15BMl5BanBnXkFtZTcwOTE0MjIyNw@@._V1_QL75_UY281_CR10,0,500,281_.jpg",The Motion-Enhanced Chronodirectional Adventures of Romanov,2000,,Chris Lanier,,,,"Animation, Short",United States,Romanov goes on crazy twisted adventures.
3198,https://www.imdb.com/title/tt0791093/,https://m.media-amazon.com/images/M/MV5BOTMzOTEwZjgtN2ZjZS00N2E0LWE3MzYtMTc0MDcxM2IxOTNkXkEyXkFqcGc@._V1_.jpg,Boyz &amp; Girlz,1998,,,,,,"Documentary, Short",United Kingdom,The real life story of urban teenagers put to work on a Derbyshire dairy farm. The inspiration for the Simple Life and numerous other programmes.
3199,https://www.imdb.com/title/tt0791208/,https://m.media-amazon.com/images/M/MV5BYjU0ZTcyZjItY2I2NS00Yjg5LTk3YTEtMzEyYjUwNWM3ZmZjXkEyXkFqcGc@._V1_.jpg,Neo Ranga,1998,6.8,Shô Aikawa,"Yûko Miyamura, Yûko Sumitomo, Eri Sendai, Kira Vincent-Davis, Kelli Cousins",1.0,48.0,"Action, Animation, Short",Japan,"Three sisters whose brother married into a remote island tribe inherit the island's guardian god, a giant monster."
3200,https://www.imdb.com/title/tt0808067/,https://m.media-amazon.com/images/M/MV5BMTIxOTc1MDI2M15BMl5BanBnXkFtZTcwODU0MTMzMQ@@._V1_.jpg,Kaidan Shin Mimibukuro,2003,5.9,,"Rina Uchiyama, Kaoru Mizuki, Yôzaburô Itô, Satomi Ishii, Makoto Kamijô",1.0,33.0,"Horror, Short",Japan,"An anthology series based on stories collected throughout Japan, mainly by writers Hirokatsu Kihara and Ichiro Nakayama. This series led to the film, Tales of Terror from Tokyo and All Over Japan: The Movie (2004)."
3201,https://www.imdb.com/title/tt0820011/,https://m.media-amazon.com/images/M/MV5BY2JkYWE0OWYtZThjZi00ZmI5LTk3ZGUtYzU5ZmY5MGQyMmM3XkEyXkFqcGc@._V1_.jpg,Star Boulevard,2002,7.1,,"Johnny Depp, Adam Sandler, Michael Caine, Julianne Moore, Noah Wyle",,1.0,"Documentary, News, Short",Luxembourg,
3202,https://www.imdb.com/title/tt0856794/,https://m.media-amazon.com/images/M/MV5BOTIyYmEyNzgtMzk0Zi00ZWI5LTg0ZjMtOTFjZjY0Y2Y2ODJmXkEyXkFqcGc@._V1_.jpg,Kidô senshi Gundam Evolve,2001,5.9,Yoshiyuki Tomino,"Hikaru Midorikawa, Nobuo Tobita, Tôru Furuya",1.0,15.0,"Animation, Comedy, Short",Japan,A series of 15 promotional short films set in the different timelines of the Gundam series.
3203,https://www.imdb.com/title/tt0986097/,"https://m.media-amazon.com/images/M/MV5BMzlkM2VjZTMtYzgyYi00NTQ3LTg1MTQtY2VjZjZkZmMzZTY1XkEyXkFqcGc@._V1_QL75_UY140_CR55,0,140,140_.jpg",Papphammar,1999,6.8,,"Gösta Ekman, Örjan Ramberg, Mi Ridell",1.0,8.0,"Comedy, Short",Sweden,
3204,https://www.imdb.com/title/tt10102888/,https://m.media-amazon.com/images/M/MV5BZjNmOGE4ZGQtOWM5ZS00OTk0LTlmNmEtNjhmNTNiY2YxY2EzXkEyXkFqcGc@._V1_.jpg,Stone Trek,2001,7.4,Brian Matthews,"Wally Fields, Jim Jenkins, Steven Matthews, Michael Jenkins",1.0,9.0,"Animation, Comedy, Short",,"An animated mish-mash parody of both 'Star Trek' and 'The Flintstones', depicting what a Stone Age version of the original Trek series might have been like on the Flintstones' TV set. Nine episodes were produced In the Flash format between 2000 & 2002, eight of them two-parters and the ninth a music video based on the 'Star Trekkin' parody song. Brian Matthews is the ...Read all"
3205,https://www.imdb.com/title/tt10577512/,"https://m.media-amazon.com/images/M/MV5BZjMzZjA0M2MtMzZlZi00YjU5LTljZGEtMjAxNzlhYzUzMWIwXkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,140_.jpg",Ta pitsirikia,1996,,,"Ilias Konstadinou, Takis Vlastos",,2.0,"Family, Short",Greece,
3206,https://www.imdb.com/title/tt10631438/,https://m.media-amazon.com/images/M/MV5BZTRlZmE2OTItZDY5Ni00NzE3LWJlZDgtM2MxODRmMzVmYmM3XkEyXkFqcGc@._V1_.jpg,Glamour Women of the Year,1999,,,"Jennifer Lopez, Zendaya, Gwen Stefani, Bono, Ashley Graham",1.0,4.0,Short,United States,The Glamour Awards is an annual set of awards hosted by Glamour magazine.
3207,https://www.imdb.com/title/tt10916442/,https://m.media-amazon.com/images/M/MV5BYzM4NWE2ZmItMDQyMS00MWQ3LThiMWItNmRlMTMzYWY3MTI3XkEyXkFqcGc@._V1_.jpg,Bizimcity,1995,5.0,,,,,"Animation, Comedy, Short",Turkey,
3208,https://www.imdb.com/title/tt10962148/,https://m.media-amazon.com/images/M/MV5BNDhhZGJhNDYtOWFjNi00MmZkLTg0ZmEtMmMxMzFkMTNmMTZjXkEyXkFqcGc@._V1_.jpg,Zuzubalândia,1998,7.5,,,,,"Adventure, Family, Short",Brazil,"Zuzubaland is a kingdom of goodies. The mountains are of ice cream, the rivers of chocolate, the sun is of candy and the moon is of honey. In this world of hotness, the bee Zuzu and his friends have fun adventures."
3209,https://www.imdb.com/title/tt11280960/,"https://m.media-amazon.com/images/M/MV5BNGFlMTVhZTQtNWU5Ny00YTRlLThjODYtNWMwYjRjYzA1Y2RlXkEyXkFqcGc@._V1_QL75_UX500_CR0,47,500,281_.jpg",Bare,2004,,,Johny P.,,1.0,Short,United Kingdom,
3210,https://www.imdb.com/title/tt11657916/,https://m.media-amazon.com/images/M/MV5BYTNiNWJjN2UtOTAzZS00NDY3LTk1MjgtOGUyYTgzMjVmZTlkXkEyXkFqcGc@._V1_.jpg,Hep taxi,2002,,,"Patrick Bosso, Camille Cottin, Michaël Cohen, Christian Vadim, Cathy Andrieu",,20.0,Short,France,
3211,https://www.imdb.com/title/tt11920636/,https://m.media-amazon.com/images/M/MV5BNzhkNTI0NGQtMWI5Ny00YTgyLTk0MTgtNWE3Mzk2ZTQ0YmI2XkEyXkFqcGc@._V1_.jpg,Nick Jr&apos;s I Can Do It,2002,,,,1.0,2.0,Short,United States,
3212,https://www.imdb.com/title/tt1205430/,"https://m.media-amazon.com/images/M/MV5BMGE3Y2I5YjMtNzc5ZS00YWU5LWI0OTItODc2NzU4OTRkYTZiXkEyXkFqcGc@._V1_QL75_UY140_CR54,0,140,140_.jpg",De achtertuin van Jan Wolkers,2002,7.8,,Jan Wolkers,2.0,25.0,"Documentary, Short",Netherlands,
3213,https://www.imdb.com/title/tt12152028/,"https://m.media-amazon.com/images/M/MV5BMzYzNDg5MTY5Ml5BMl5BanBnXkFtZTgwNzA2ODk5MTE@._V1_QL75_UX500_CR0,36,500,281_.jpg",Ce qui me manque,2004,,Claire Doutriaux,,,,"Documentary, Short",France,
3214,https://www.imdb.com/title/tt12182300/,https://m.media-amazon.com/images/M/MV5BNmIxNjM2MDMtMWI0ZC00YzRjLWFmMWEtYjk1MDI4NWY5YmFjXkEyXkFqcGc@._V1_.jpg,Duke 2000,2000,,,Fred Newman,,3.0,"Animation, Comedy, Short",United States,"A series of online cartoons focusing on a computer animated version of Uncle Duke from the political comic strip ""Doonesbury"" as he runs for president in a virtual campaign."
3215,https://www.imdb.com/title/tt12274558/,https://m.media-amazon.com/images/M/MV5BMjE0MTNmMDctMDA5My00OTUxLTg0YTMtZjgxYzk4ZjZhM2E2XkEyXkFqcGc@._V1_.jpg,The Scene Zine,2004,,,"Marcus Couch, Evan Rodaniche",1.0,1.0,"Music, Short",United States,
3216,https://www.imdb.com/title/tt12562142/,https://m.media-amazon.com/images/M/MV5BZDZmMDFkOGQtOTgwOC00YzAwLWE0OTctYzE5ZTJiNGExNjFlXkEyXkFqcGc@._V1_.jpg,Nickelodeon&apos;s Spider &amp; Fly,1998,8.4,,,1.0,1.0,"Animation, Comedy, Short",United States,A series of shorts involving a fly chasing a spider.
3217,https://www.imdb.com/title/tt12768456/,https://m.media-amazon.com/images/M/MV5BYmEyNTdiNTUtNGU3MC00OTBmLThiOWEtMWQ3NzE5NGI2MDMyXkEyXkFqcGc@._V1_.jpg,Wanna Play?,2000,,,"Michael Bartlett, Elana Shilling, David Birnbaum, Katrina Dekirmendjian",1.0,40.0,"Family, Short",Canada,"Takes place on a bright, colourful playground set. The series of shorts is a lively collection of timeless playground games and rhymes complete with simple, clear instructions for playing. From skipping to marbles, hopscotch to sardines, there are lots of familiar games and plenty of new twists on old favourites. The children hosts, with their lovable canine helper, F...Read all"
3218,https://www.imdb.com/title/tt12790614/,https://m.media-amazon.com/images/M/MV5BZjI0MjI1OWItOGZjNy00YThmLWFiNTQtNjJlYmExMDc5OTdhXkEyXkFqcGc@._V1_.jpg,Nickelodeon: Because We Can Commercials,2000,,,Elliott Morgan,1.0,2.0,Short,United States,
3219,https://www.imdb.com/title/tt13672450/,https://m.media-amazon.com/images/M/MV5BM2QwODdmNWMtYjg0MC00OTdjLTkwY2YtMTY2MmYyZmFmOTExXkEyXkFqcGc@._V1_.jpg,Dig IN Magazine Celebrity Interviews,2001,,,Cynthia Maram-Wong,,1.0,"News, Short, Talk-Show",United States,"Dig IN Magazine Celebrity Interviews (2012 - ) is a Web Series and Talk-Show featuring red carpet and private sit down interviews at exclusive film festivals, movie premieres and special events with A-List celebrity talent around the globe focusing on entertainment, fashion, art and professional sports."
3220,https://www.imdb.com/title/tt1449882/,https://m.media-amazon.com/images/M/MV5BZGM4Yzc5NDgtNGVkZi00M2MxLWI5MTEtNGZiM2Y4MWM0NjdhXkEyXkFqcGc@._V1_.jpg,Animal Stories,1998,7.8,"Tony Collingwood, Christopher O'Hare, Trevor Ricketts","Nigel Hawthorne, Alan Marriott",5.0,57.0,"Animation, Biography, Short",United Kingdom,"Animal Stories takes a humorous look at the lives, loves and concerns of the animal kingdom, viewed from a child's perspective."
